id,filename,relative_path,repository,size_bytes,modified_date,file_type,source,parent_folder
2780,".protected-files-checksums.json",".protected-files-checksums.json","old-digitex-erp-bell24h","542","2026-08-03","json","old-repo-clone-main-branch","."
2781,"Complete RFQ Routes, Prisma Baseline, and Deploy.md",".trae/documents/Complete RFQ Routes, Prisma Baseline, and Deploy.md","old-digitex-erp-bell24h","3482","2026-08-03","md","old-repo-clone-main-branch",".trae/documents"
2782,"Server Verification And n8n 502 Fix Over SSH.md",".trae/documents/Server Verification And n8n 502 Fix Over SSH.md","old-digitex-erp-bell24h","3347","2026-08-03","md","old-repo-clone-main-branch",".trae/documents"
2783,".vercel-env-vars.txt",".vercel-env-vars.txt","old-digitex-erp-bell24h","483","2026-08-03","txt","old-repo-clone-main-branch","."
2784,"extensions.json",".vscode/extensions.json","old-digitex-erp-bell24h","1353","2026-08-03","json","old-repo-clone-main-branch",".vscode"
2785,"settings.json",".vscode/settings.json","old-digitex-erp-bell24h","2392","2026-08-03","json","old-repo-clone-main-branch",".vscode"
2786,".webthinkerrc.json",".webthinkerrc.json","old-digitex-erp-bell24h","1013","2026-08-03","json","old-repo-clone-main-branch","."
2787,"ADD-DNS-A-RECORDS.md","ADD-DNS-A-RECORDS.md","old-digitex-erp-bell24h","4200","2026-08-03","md","old-repo-clone-main-branch","."
2788,"ADMIN-PANEL-COMPREHENSIVE-AUDIT.md","ADMIN-PANEL-COMPREHENSIVE-AUDIT.md","old-digitex-erp-bell24h","16339","2026-08-03","md","old-repo-clone-main-branch","."
2789,"Aggressive-Git-Cleanup.ps1","Aggressive-Git-Cleanup.ps1","old-digitex-erp-bell24h","4227","2026-08-03","ps1","old-repo-clone-main-branch","."
2790,"docker-compose.yml","ai-explainability-service/docker-compose.yml","old-digitex-erp-bell24h","343","2026-08-03","yml","old-repo-clone-main-branch","ai-explainability-service"
2791,"Dockerfile","ai-explainability-service/Dockerfile","old-digitex-erp-bell24h","477","2026-08-03","Dockerfile","old-repo-clone-main-branch","ai-explainability-service"
2792,"main.py","ai-explainability-service/main.py","old-digitex-erp-bell24h","13756","2026-08-03","py","old-repo-clone-main-branch","ai-explainability-service"
2793,"monitoring.py","ai-explainability-service/monitoring.py","old-digitex-erp-bell24h","1612","2026-08-03","py","old-repo-clone-main-branch","ai-explainability-service"
2794,"requirements.txt","ai-explainability-service/requirements.txt","old-digitex-erp-bell24h","278","2026-08-03","txt","old-repo-clone-main-branch","ai-explainability-service"
2795,"AI-FEATURES-COMPLETE-STATUS.md","AI-FEATURES-COMPLETE-STATUS.md","old-digitex-erp-bell24h","7208","2026-08-03","md","old-repo-clone-main-branch","."
2796,"AI_ROUTER_IMPLEMENTATION.md","AI_ROUTER_IMPLEMENTATION.md","old-digitex-erp-bell24h","5286","2026-08-03","md","old-repo-clone-main-branch","."
2797,"ALL-API-ROUTES-SUMMARY.md","ALL-API-ROUTES-SUMMARY.md","old-digitex-erp-bell24h","5705","2026-08-03","md","old-repo-clone-main-branch","."
2798,"API-AI-FEATURES-VERIFICATION.md","API-AI-FEATURES-VERIFICATION.md","old-digitex-erp-bell24h","6663","2026-08-03","md","old-repo-clone-main-branch","."
2799,"api-spec.yaml","api-spec.yaml","old-digitex-erp-bell24h","17193","2026-08-03","yaml","old-repo-clone-main-branch","."
2800,"package.json","AppData/Roaming/npm/my-project/package.json","old-digitex-erp-bell24h","48","2026-08-03","json","old-repo-clone-main-branch","AppData/Roaming/npm/my-project"
2801,"ASSEMBLYAI_INTEGRATION_COMPLETE.md","ASSEMBLYAI_INTEGRATION_COMPLETE.md","old-digitex-erp-bell24h","12690","2026-08-03","md","old-repo-clone-main-branch","."
2802,"audit-report-2025-09-02.json","audit-report-2025-09-02.json","old-digitex-erp-bell24h","15387","2026-08-03","json","old-repo-clone-main-branch","."
2803,"404-scan-20250801_022036.txt","audit-results/404-scan-20250801_022036.txt","old-digitex-erp-bell24h","2461","2026-08-03","txt","old-repo-clone-main-branch","audit-results"
2804,"auto-deploy-everything.ps1","auto-deploy-everything.ps1","old-digitex-erp-bell24h","5439","2026-08-03","ps1","old-repo-clone-main-branch","."
2805,"AUTO-DEPLOY-NOW.ps1","AUTO-DEPLOY-NOW.ps1","old-digitex-erp-bell24h","3297","2026-08-03","ps1","old-repo-clone-main-branch","."
2806,"AUTO-DEPLOY-SUMMARY.md","AUTO-DEPLOY-SUMMARY.md","old-digitex-erp-bell24h","3675","2026-08-03","md","old-repo-clone-main-branch","."
2807,"auto-execution-config.json","auto-execution-config.json","old-digitex-erp-bell24h","823","2026-08-03","json","old-repo-clone-main-branch","."
2808,"auto-fix-502-and-deploy.sh","auto-fix-502-and-deploy.sh","old-digitex-erp-bell24h","8136","2026-08-03","sh","old-repo-clone-main-branch","."
2809,"AUTO-VERIFY-SITE.ps1","AUTO-VERIFY-SITE.ps1","old-digitex-erp-bell24h","6702","2026-08-03","ps1","old-repo-clone-main-branch","."
2810,"automated-deployment-verification.ps1","automated-deployment-verification.ps1","old-digitex-erp-bell24h","4007","2026-08-03","ps1","old-repo-clone-main-branch","."
2811,"AUTO_DEPLOY_FINAL.cjs","AUTO_DEPLOY_FINAL.cjs","old-digitex-erp-bell24h","6306","2026-08-03","cjs","old-repo-clone-main-branch","."
2812,"engine.py","backend/app/ab_test/engine.py","old-digitex-erp-bell24h","6684","2026-08-03","py","old-repo-clone-main-branch","backend/app/ab_test"
2813,"engine_prisma.py","backend/app/ab_test/engine_prisma.py","old-digitex-erp-bell24h","3644","2026-08-03","py","old-repo-clone-main-branch","backend/app/ab_test"
2814,"__init__.py","backend/app/ab_test/__init__.py","old-digitex-erp-bell24h","24","2026-08-03","py","old-repo-clone-main-branch","backend/app/ab_test"
2815,"ab_test.py","backend/app/api/admin/ab_test.py","old-digitex-erp-bell24h","223","2026-08-03","py","old-repo-clone-main-branch","backend/app/api/admin"
2816,"tasks.py","backend/app/api/admin/tasks.py","old-digitex-erp-bell24h","625","2026-08-03","py","old-repo-clone-main-branch","backend/app/api/admin"
2817,"__init__.py","backend/app/api/admin/__init__.py","old-digitex-erp-bell24h","22","2026-08-03","py","old-repo-clone-main-branch","backend/app/api/admin"
2818,"ai.py","backend/app/api/endpoints/ai.py","old-digitex-erp-bell24h","1328","2026-08-03","py","old-repo-clone-main-branch","backend/app/api/endpoints"
2819,"__init__.py","backend/app/api/endpoints/__init__.py","old-digitex-erp-bell24h","23","2026-08-03","py","old-repo-clone-main-branch","backend/app/api/endpoints"
2820,"__init__.py","backend/app/api/__init__.py","old-digitex-erp-bell24h","17","2026-08-03","py","old-repo-clone-main-branch","backend/app/api"
2821,"prioritizer.py","backend/app/bug_tracking/prioritizer.py","old-digitex-erp-bell24h","7306","2026-08-03","py","old-repo-clone-main-branch","backend/app/bug_tracking"
2822,"__init__.py","backend/app/bug_tracking/__init__.py","old-digitex-erp-bell24h","25","2026-08-03","py","old-repo-clone-main-branch","backend/app/bug_tracking"
2823,"verify.py","backend/app/claim/verify.py","old-digitex-erp-bell24h","0","2026-08-03","py","old-repo-clone-main-branch","backend/app/claim"
2824,"postgres.py","backend/app/db/postgres.py","old-digitex-erp-bell24h","2702","2026-08-03","py","old-repo-clone-main-branch","backend/app/db"
2825,"scaling.py","backend/app/infrastructure/scaling.py","old-digitex-erp-bell24h","6473","2026-08-03","py","old-repo-clone-main-branch","backend/app/infrastructure"
2826,"__init__.py","backend/app/infrastructure/__init__.py","old-digitex-erp-bell24h","27","2026-08-03","py","old-repo-clone-main-branch","backend/app/infrastructure"
2827,"conversion_dashboard.py","backend/app/monitoring/conversion_dashboard.py","old-digitex-erp-bell24h","1568","2026-08-03","py","old-repo-clone-main-branch","backend/app/monitoring"
2828,"__init__.py","backend/app/monitoring/__init__.py","old-digitex-erp-bell24h","23","2026-08-03","py","old-repo-clone-main-branch","backend/app/monitoring"
2829,"protocol.py","backend/app/post_audit/protocol.py","old-digitex-erp-bell24h","6537","2026-08-03","py","old-repo-clone-main-branch","backend/app/post_audit"
2830,"__init__.py","backend/app/post_audit/__init__.py","old-digitex-erp-bell24h","32","2026-08-03","py","old-repo-clone-main-branch","backend/app/post_audit"
2831,"ai_services.py","backend/app/services/ai_services.py","old-digitex-erp-bell24h","7345","2026-08-03","py","old-repo-clone-main-branch","backend/app/services"
2832,"__init__.py","backend/app/services/__init__.py","old-digitex-erp-bell24h","22","2026-08-03","py","old-repo-clone-main-branch","backend/app/services"
2833,"enhancement_queue.py","backend/app/tasks/enhancement_queue.py","old-digitex-erp-bell24h","7920","2026-08-03","py","old-repo-clone-main-branch","backend/app/tasks"
2834,"__init__.py","backend/app/tasks/__init__.py","old-digitex-erp-bell24h","18","2026-08-03","py","old-repo-clone-main-branch","backend/app/tasks"
2835,"__init__.py","backend/app/__init__.py","old-digitex-erp-bell24h","17","2026-08-03","py","old-repo-clone-main-branch","backend/app"
2836,"deploy.sh","backend/deploy.sh","old-digitex-erp-bell24h","3772","2026-08-03","sh","old-repo-clone-main-branch","backend"
2837,"DEPLOYMENT.md","backend/DEPLOYMENT.md","old-digitex-erp-bell24h","8100","2026-08-03","md","old-repo-clone-main-branch","backend"
2838,"dev_server.py","backend/dev_server.py","old-digitex-erp-bell24h","4728","2026-08-03","py","old-repo-clone-main-branch","backend"
2839,"docker-compose.yml","backend/docker-compose.yml","old-digitex-erp-bell24h","719","2026-08-03","yml","old-repo-clone-main-branch","backend"
2840,"Dockerfile","backend/Dockerfile","old-digitex-erp-bell24h","914","2026-08-03","Dockerfile","old-repo-clone-main-branch","backend"
2841,"N8N_WORKFLOW_SETUP.md","backend/n8n/N8N_WORKFLOW_SETUP.md","old-digitex-erp-bell24h","7361","2026-08-03","md","old-repo-clone-main-branch","backend/n8n"
2842,"README.md","backend/n8n/README.md","old-digitex-erp-bell24h","2651","2026-08-03","md","old-repo-clone-main-branch","backend/n8n"
2843,"test-workflows.sh","backend/n8n/test-workflows.sh","old-digitex-erp-bell24h","4188","2026-08-03","sh","old-repo-clone-main-branch","backend/n8n"
2844,"invite-companies-claim.json","backend/n8n/workflows/invite-companies-claim.json","old-digitex-erp-bell24h","6080","2026-08-03","json","old-repo-clone-main-branch","backend/n8n/workflows"
2845,"marketing-automation.json","backend/n8n/workflows/marketing-automation.json","old-digitex-erp-bell24h","8317","2026-08-03","json","old-repo-clone-main-branch","backend/n8n/workflows"
2846,"rfq-ai-matching.json","backend/n8n/workflows/rfq-ai-matching.json","old-digitex-erp-bell24h","10660","2026-08-03","json","old-repo-clone-main-branch","backend/n8n/workflows"
2847,"PRODUCTION_CHECKLIST.md","backend/PRODUCTION_CHECKLIST.md","old-digitex-erp-bell24h","4595","2026-08-03","md","old-repo-clone-main-branch","backend"
2848,"README.md","backend/README.md","old-digitex-erp-bell24h","3189","2026-08-03","md","old-repo-clone-main-branch","backend"
2849,"requirements.txt","backend/requirements.txt","old-digitex-erp-bell24h","129","2026-08-03","txt","old-repo-clone-main-branch","backend"
2850,"clean_fake_data.py","backend/scripts/clean_fake_data.py","old-digitex-erp-bell24h","3670","2026-08-03","py","old-repo-clone-main-branch","backend/scripts"
2851,"README_POST_AUDIT.md","backend/scripts/README_POST_AUDIT.md","old-digitex-erp-bell24h","3489","2026-08-03","md","old-repo-clone-main-branch","backend/scripts"
2852,"run_post_audit_protocol.py","backend/scripts/run_post_audit_protocol.py","old-digitex-erp-bell24h","614","2026-08-03","py","old-repo-clone-main-branch","backend/scripts"
2853,"train_sample_rfq_model.py","backend/scripts/train_sample_rfq_model.py","old-digitex-erp-bell24h","2253","2026-08-03","py","old-repo-clone-main-branch","backend/scripts"
2854,"test_ai_explain.py","backend/tests/test_ai_explain.py","old-digitex-erp-bell24h","2443","2026-08-03","py","old-repo-clone-main-branch","backend/tests"
2855,"test_ai_service.py","backend/test_ai_service.py","old-digitex-erp-bell24h","1017","2026-08-03","py","old-repo-clone-main-branch","backend"
2856,"backup-critical-files.cjs","backup-critical-files.cjs","old-digitex-erp-bell24h","6626","2026-08-03","cjs","old-repo-clone-main-branch","."
2857,"BELL24h Bootstrap Risk Audit & Mitigation Report.pdf","BELL24h Bootstrap Risk Audit & Mitigation Report.pdf","old-digitex-erp-bell24h","1490427","2026-08-03","pdf","old-repo-clone-main-branch","."
2858,"BELL24H-COMPREHENSIVE-AUDIT-REPORT.md","BELL24H-COMPREHENSIVE-AUDIT-REPORT.md","old-digitex-erp-bell24h","18681","2026-08-03","md","old-repo-clone-main-branch","."
2859,"bell24h-deploy.zip","bell24h-deploy.zip","old-digitex-erp-bell24h","17161884","2026-08-03","zip","old-repo-clone-main-branch","."
2860,"BELL24H-DOCUMENTATION-ENHANCEMENT-AUDIT.md","BELL24H-DOCUMENTATION-ENHANCEMENT-AUDIT.md","old-digitex-erp-bell24h","13927","2026-08-03","md","old-repo-clone-main-branch","."
2861,"new-mcp-server.yaml","bell24h-maingit/bell24h-main/.continue/mcpServers/new-mcp-server.yaml","old-digitex-erp-bell24h","170","2026-08-03","yaml","old-repo-clone-main-branch","bell24h-maingit/bell24h-main/.continue/mcpServers"
2862,"new-mcpServer.yaml","bell24h-maingit/bell24h-main/.continue/mcpServers/new-mcpServer.yaml","old-digitex-erp-bell24h","169","2026-08-03","yaml","old-repo-clone-main-branch","bell24h-maingit/bell24h-main/.continue/mcpServers"
2863,"new-model.yaml","bell24h-maingit/bell24h-main/.continue/models/new-model.yaml","old-digitex-erp-bell24h","231","2026-08-03","yaml","old-repo-clone-main-branch","bell24h-maingit/bell24h-main/.continue/models"
2864,"Dockerfile","bell24h-maingit/bell24h-main/.cursor/Dockerfile","old-digitex-erp-bell24h","1522","2026-08-03","Dockerfile","old-repo-clone-main-branch","bell24h-maingit/bell24h-main/.cursor"
2865,"environment.json","bell24h-maingit/bell24h-main/.cursor/environment.json","old-digitex-erp-bell24h","23","2026-08-03","json","old-repo-clone-main-branch","bell24h-maingit/bell24h-main/.cursor"
2866,"mcp.json","bell24h-maingit/bell24h-main/.cursor/mcp.json","old-digitex-erp-bell24h","1967","2026-08-03","json","old-repo-clone-main-branch","bell24h-maingit/bell24h-main/.cursor"
2867,"settings.json","bell24h-maingit/bell24h-main/.cursor/settings.json","old-digitex-erp-bell24h","1688","2026-08-03","json","old-repo-clone-main-branch","bell24h-maingit/bell24h-main/.cursor"
2868,".env.example","bell24h-maingit/bell24h-main/.env.example","old-digitex-erp-bell24h","191","2026-08-03","example","old-repo-clone-main-branch","bell24h-maingit/bell24h-main"
2869,".env.local.backup.1756839874707","bell24h-maingit/bell24h-main/.env.local.backup.1756839874707","old-digitex-erp-bell24h","101","2026-08-03","1756839874707","old-repo-clone-main-branch","bell24h-maingit/bell24h-main"
2870,".env.local.backup.1756844683945","bell24h-maingit/bell24h-main/.env.local.backup.1756844683945","old-digitex-erp-bell24h","2208","2026-08-03","1756844683945","old-repo-clone-main-branch","bell24h-maingit/bell24h-main"
